,fips,mean_14,mean_7
2245,42003.0,-0.0538067917506596,0.026549409653766173
2246,42005.0,-0.06294677871148546,-0.019316526610644924
2247,42007.0,0.09742075129171815,-0.10131545873481473
2248,42009.0,0.2351573849878927,-0.21598062953995248
2249,42011.0,-0.027618906504668007,-0.12278559786635089
2250,42013.0,0.07443742098609249,0.2571934260429825
2251,42015.0,-0.12307692307692378,-0.23146520146520214
2252,42017.0,0.0678687787229875,0.10138105016133703
2253,42019.0,-0.19840876147527822,-0.1847962634884847
2254,42021.0,-0.10287784679089103,-0.09482401656314798
2255,42023.0,0.0,0.0
2256,42025.0,-0.12550578270076626,-0.1365434109789874
2257,42027.0,-0.16045018007202907,0.08338535414165689
2258,42029.0,0.026820613558471106,0.03265067290813276
2259,42031.0,-0.19555279503105696,0.005614906832297163
2260,42033.0,-0.07138943248532334,-0.040782778864970885
2261,42035.0,0.18435897435897367,0.4750183150183142
2262,42037.0,-0.02698635634029007,-0.16043739967897394
2263,42039.0,-0.27786466165413637,0.11615037593984927
2264,42041.0,0.12360166964818074,0.14514694607717785
2265,42043.0,0.06972291697317355,0.05023981168162346
2266,42045.0,-0.013565177372963517,-0.0007627229146700004
2267,42047.0,-0.30125000000000085,0.3674999999999992
2268,42049.0,0.06810722458319642,0.08910101340307199
2269,42051.0,-0.19281449893390246,-0.052864250177683335
2270,42053.0,-0.2917551020408169,-0.5260408163265308
2271,42055.0,0.21304286718200907,0.2986206204196355
2272,42057.0,0.08023809523809462,0.096666666666666
2273,42059.0,-0.34693565976008794,-0.08959651035986961
2274,42061.0,0.1271349644830304,0.4173638516179948
2275,42063.0,-0.19434940855323155,-0.024822565969063848
2276,42065.0,0.043636363636362654,0.3272727272727261
2277,42067.0,-0.21460317460317582,-0.4844306418219472
2278,42069.0,-0.08993143360382558,-0.08834119645216162
2279,42071.0,-0.0028316959252704704,-0.013999677886939062
2280,42073.0,-0.33884649511978804,-0.2690683229813667
2281,42075.0,-0.04505076249946999,-0.22774903360095222
2282,42077.0,-0.14549486796009137,-0.08485997008870967
2283,42079.0,-0.19040073588225956,-0.06147976323788249
2284,42081.0,0.05361989043404891,0.09746312684365695
2285,42083.0,-0.08798029556650346,-0.32275862068965616
2286,42085.0,-0.24002621231979124,-0.32503276539973863
2287,42087.0,0.073411397345823,0.1703981264637
2288,42089.0,-0.15471527233170654,-0.09925776012547802
2289,42091.0,-0.042747098839536486,0.02625290116046322
